repo_name,file_id,commit_count,churn_added,churn_deleted,total_churn,file_age_days,days_since_last_change,recent_7d_commits,recent_30d_commits,late_night_commits,late_night_ratio,weekend_commits,weekend_ratio,active_days,avg_commits_per_active_day,max_commits_one_day,burstiness_score,bug_fix_commits,bug_label
activestate-code,data/repos/activestate-code/recipes/JavaScript/577378_Komodo_JS_Macro__delete_marked/recipe-577378.js,1,35,0,35,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577386_Komodo_JS_Macro__use_vertical_editor_tabs/recipe-577386.js,1,4,0,4,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577406_Implementing_Vertical_Editing_Komodo/recipe-577406.js,1,56,0,56,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577412_Komodo_avoid_tabbuildfindalternatefile/recipe-577412.js,1,13,0,13,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577417_Revisiting_Revenge_autowrap_Another/recipe-577417.js,1,53,0,53,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577418_Template_CrashResistant/recipe-577418.js,1,51,0,51,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577489_Post_code_to_Pastebincom/recipe-577489.js,1,98,0,98,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577532_Get_Name_Current/recipe-577532.js,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577549_nicerest_prettyprint_JSON_output/recipe-577549.js,1,45,0,45,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577557_Novel_JavaScript_Text_Compressor/recipe-577557.js,1,179,0,179,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577561_Komodo_JavaScript_Macro__wrap_current_word/recipe-577561.js,1,26,0,26,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577562_Komodo_macro_duplicating_current_file_Komodo/recipe-577562.js,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577634_Post_to_Pastebincom/recipe-577634.js,1,138,0,138,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577770_Komodo_JS_Macro_colorize_output_console/recipe-577770.js,1,14,0,14,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577787_slugify_make_string_usable_URL_or/recipe-577787.js,1,7,0,7,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577790_Komodo_JS_Macro_smart_quotes_smart/recipe-577790.js,1,104,0,104,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577801_Macro_Quick_find_ctrlf3_double/recipe-577801.js,1,135,0,135,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/577948_AuInsert_CSS_Image_WidthHeight/recipe-577948.js,1,42,0,42,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578068_Komodo_Macro_stop_leaving_indented_blank_lines/recipe-578068.js,1,135,0,135,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578093_Komodo_JS_Macro_move_tabs/recipe-578093.js,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578099_Komodo_JS_Macro_Real/recipe-578099.js,1,24,0,24,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578100_Komodo_JS_Macro__Copy_all_Find_Results_1/recipe-578100.js,1,109,0,109,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578120_Komodo_JS_Macro_Execute/recipe-578120.js,1,176,0,176,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578124_Triangle_Tooth_Gear_for_Physion/recipe-578124.js,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578145_Komodo_JS_Macro__Add_CSS3/recipe-578145.js,1,38,0,38,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578146_Komodo_JS_Macro__Escape_HTML_Special_Characters_/recipe-578146.js,1,32,0,32,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578304_Komodo_JS_macro_example_chess/recipe-578304.js,1,436,0,436,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578464_Reversing_string/recipe-578464.js,1,17,0,17,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578495_enabled_cookie_javascript_/recipe-578495.js,1,62,0,62,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578497_Eight_queen_problem_Javascript/recipe-578497.js,1,99,0,99,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578506_Hex2Dec/recipe-578506.js,1,66,0,66,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578517_Music_player/recipe-578517.js,1,1898,0,1898,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578537_Komodo_JS_Macro__show_git_blame_current_editor/recipe-578537.js,1,23,0,23,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578597_Trimming_strings/recipe-578597.js,1,29,0,29,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578606_Verify_html_form_with_JavaScript/recipe-578606.js,1,29,0,29,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578626_Canvas_static_forms/recipe-578626.js,1,58,0,58,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578769_CSS_line_px_value_adds_new_line/recipe-578769.js,1,24,0,24,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578806_JavaScript_WebSocket_client_Pyth_Go/recipe-578806.js,1,34,0,34,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578822_eMail_address_list_validation/recipe-578822.js,1,17,0,17,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/578823_eMail_address_list_validation/recipe-578823.js,1,17,0,17,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/JavaScript/579002_BaderOffer_Method/recipe-579002.js,1,239,0,239,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/101522_Class_Inspection/recipe-101522.php,1,19,0,19,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/101523_COM_based_email/recipe-101523.php,1,9,0,9,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/101524_Mayan_Calendar/recipe-101524.php,1,53,0,53,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/101525_LDAP_Authentication/recipe-101525.php,1,37,0,37,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/101526_Password_Generation/recipe-101526.php,1,24,0,24,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/108479_php_htaccess/recipe-108479.php,1,215,0,215,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/121796_Check_email_format/recipe-121796.php,1,7,0,7,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/123709_Microsoft_Access_Database/recipe-123709.php,1,18,0,18,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/123732_Selection_Box_formater/recipe-123732.php,1,47,0,47,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/125901_PHP_MySQL_Search_Class/recipe-125901.php,1,136,0,136,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/148839_iPHP__Semiinteractive_PHP_debugging_using_your/recipe-148839.php,1,40,0,40,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/163447_Microsoft_Access_Database_Connectivity/recipe-163447.php,1,44,0,44,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/164739_Password_generation/recipe-164739.php,1,29,0,29,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/187851_URHere/recipe-187851.php,1,65,0,65,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/188440_thumbphp/recipe-188440.php,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/202051_PHP_Commify_Function/recipe-202051.php,1,26,0,26,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/202053_PHP_Dollarfy_Function/recipe-202053.php,1,40,0,40,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/207176_Protect_PHP_File_that_must_be/recipe-207176.php,1,11,0,11,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/208103_Making_Interactive_Welcome_Text/recipe-208103.php,1,13,0,13,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/208104_Making_Date_Input_more_interactive_Variables/recipe-208104.php,1,72,0,72,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/208105_Making_Calendar/recipe-208105.php,1,59,0,59,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/208106_Displaying_Page_Processsing_Time/recipe-208106.php,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/266624_Domain_Class/recipe-266624.php,1,564,0,564,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/276962_PHP_Tic_Tac_Toe/recipe-276962.php,1,421,0,421,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/303971_main__pythonlike_if_name__main/recipe-303971.php,1,25,0,25,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/347808_DBeSessiPHP_class_facilitates_having_sessions/recipe-347808.php,1,3982,0,3982,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/414334_Pass_Javascript_arrays_to_PHP/recipe-414334.php,1,30,0,30,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/444772_Random_Passwords/recipe-444772.php,1,66,0,66,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/466180_tinySendMail/recipe-466180.php,1,198,0,198,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/496677_File_Uploading_PHP_ROHIT/recipe-496677.php,1,70,0,70,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/498103_Single_Linked_List/recipe-498103.php,1,56,0,56,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/522993_Bass_class_for_PDO_abstraction/recipe-522993.php,1,99,0,99,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/572178_SPICE_for_PHP/recipe-572178.php,1,302,0,302,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576498_Implementatisingle_linked_list/recipe-576498.php,1,293,0,293,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576499_Converting_MySQL_queries_to_XML/recipe-576499.php,1,50,0,50,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576579_Youtube_Downloader/recipe-576579.php,1,44,0,44,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576595_a_more_reliable_DOCUMENTROOT/recipe-576595.php,1,1,0,1,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576679_PHP__Background_Colour_Changer_/recipe-576679.php,1,42,0,42,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576680_PHP_Login_page_/recipe-576680.php,1,165,0,165,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576893_Hash_text_simply/recipe-576893.php,1,82,0,82,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/576894_Generate_a_salt/recipe-576894.php,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/577071_Generate_alphanumeric_password/recipe-577071.php,1,24,0,24,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/577160_PHP_Struct_port/recipe-577160.php,1,71,0,71,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/577198_Validating_Emails/recipe-577198.php,1,52,0,52,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/577571_YouTubelike_primary_key/recipe-577571.php,1,55,0,55,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/577753_Web_based_Query_Browser_/recipe-577753.php,1,75,0,75,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/578235_Benchmark/recipe-578235.php,1,123,0,123,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/578452_php_backwards_compatibility_porting/recipe-578452.php,1,12,0,12,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/578571_Detect_what_browser_your_website_being_accessed_/recipe-578571.php,1,9,0,9,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/578925_Print_Directly_web_applicatiPOSEPS_thermal/recipe-578925.php,1,80,0,80,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/PHP/578930_print_qrcode_usb_termal_RP80_printer_web_base/recipe-578930.php,1,59,0,59,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/101276_Check_web_page_exists/recipe-101276.py,1,14,0,14,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/101521_Using_translate_wbinary_files__like_finding/recipe-101521.py,1,63,0,63,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/101853_Use_tryexcept_handle_unexpected_input/recipe-101853.py,1,129,0,129,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/102109_Colorize_xml_source_using_sax_ContentHandler/recipe-102109.py,1,257,0,257,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/102114_ThreadedContext/recipe-102114.py,1,36,0,36,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/102187_Singleton_as_a_metaclass/recipe-102187.py,1,48,0,48,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/102263_Logfilepy__Singletlog_file/recipe-102263.py,1,81,0,81,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/103702_unzip/recipe-103702.py,1,13,0,13,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/104733_Poor_mans_Winzip/recipe-104733.py,1,169,0,169,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/104734_Using_time_slices_categorize_events/recipe-104734.py,1,48,0,48,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/104801_Use_ADO_list_field_definitions/recipe-104801.py,1,195,0,195,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/105873_Walk_directory_tree_using/recipe-105873.py,1,13,0,13,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/105962_Permutations_using_generators/recipe-105962.py,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106033_Deep_list_convert_nested/recipe-106033.py,1,6,0,6,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106131_DBAttrib/recipe-106131.py,1,127,0,127,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106294_Format_warnings_Visual/recipe-106294.py,1,24,0,24,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106430_shift_chars_in_string/recipe-106430.py,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106431_Arithmetics_class_measurement_values_known/recipe-106431.py,1,83,0,83,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106469_Yet_another_Set_class_for_Python/recipe-106469.py,1,130,0,130,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/106624_Lock_NT_via_screensaver/recipe-106624.py,1,79,0,79,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/107027_Simple_Collection_class/recipe-107027.py,1,83,0,83,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/108287_driving_gnuplot_popen/recipe-108287.py,1,6,0,6,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/108598_py2exe_compiler/recipe-108598.py,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/109357_Discover_exchange_active/recipe-109357.py,1,92,0,92,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/110061_Delphilike_property_class/recipe-110061.py,1,33,0,33,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/110885_FileSet__case_insensitive_but_case_preserving/recipe-110885.py,1,27,0,27,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/111286_Numeric_base_converter_that_accepts_arbitrary/recipe-111286.py,1,75,0,75,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/111969_Blender/recipe-111969.py,1,126,0,126,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/111971_Format_version_numbers/recipe-111971.py,1,5,0,5,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/112506_fileinput_as_a_generator/recipe-112506.py,1,119,0,119,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/112546_printf_in_a_single_lambda/recipe-112546.py,1,5,0,5,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/113408_Automatic_unittesting__pretestpy/recipe-113408.py,1,34,0,34,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/113645_Classmethod/recipe-113645.py,1,16,0,16,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/113657_classmethod/recipe-113657.py,1,30,0,30,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/113799_bit_field_manipulation/recipe-113799.py,1,37,0,37,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114216_TexttoSpeech/recipe-114216.py,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114217_Multisegment_Fast_File/recipe-114217.py,1,213,0,213,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114579_remotely_exit_XMLRPC_Server/recipe-114579.py,1,19,0,19,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114642_Pinhole/recipe-114642.py,1,85,0,85,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114643_wxKoch/recipe-114643.py,1,169,0,169,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114644_scheduler/recipe-114644.py,1,79,0,79,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/114645_wserve/recipe-114645.py,1,53,0,53,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/115417_Subset_of_a_dictionary/recipe-115417.py,1,2,0,2,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/115418_OpenGL_TTF_TrueType_Font_FPS_Frames_Per_Second/recipe-115418.py,1,146,0,146,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/115419_adduserloginpasswduserdel_not_posix_password_db_/recipe-115419.py,1,213,0,213,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/115875_Controlling_Windows_Services/recipe-115875.py,1,211,0,211,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/115947_Refining_an_FTP_Site_List/recipe-115947.py,1,26,0,26,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/116539_turn_structure_XMLdocument/recipe-116539.py,1,120,0,120,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/117004_SSL_Client_Authenticatiover/recipe-117004.py,1,16,0,16,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/117211_Simple_very_SNTP_client/recipe-117211.py,1,16,0,16,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
